episode,score,epsilon,steps,alpha,end_reason
7880,20,0.004328127042202734,310,0.01,crash
7881,11,0.004325138310350602,666,0.01,crash
7882,25,0.004322151642328389,417,0.01,crash
7883,10,0.004319167036710945,80,0.01,crash
7884,10,0.004316184492074102,140,0.01,crash
7885,18,0.004313204006994677,726,0.01,crash
7886,22,0.0043102255800504695,473,0.01,crash
7887,23,0.004307249209820261,443,0.01,crash
7888,16,0.004304274894883815,271,0.01,crash
7889,8,0.004301302633821874,166,0.01,crash
7890,17,0.004298332425216163,259,0.01,crash
7891,25,0.004295364267649384,438,0.01,crash
7892,9,0.004292398159705219,157,0.01,crash
7893,19,0.004289434099968328,1643,0.01,timeout
7894,12,0.004286472087024347,1306,0.01,timeout
7895,19,0.004283512119459891,400,0.01,crash
7896,19,0.00428055419586255,254,0.01,crash
7897,17,0.004277598314820888,1080,0.01,crash
7898,19,0.004274644474924445,942,0.01,crash
7899,15,0.004271692674763735,1232,0.01,timeout
7900,22,0.004268742912930245,400,0.01,crash
7901,2,0.004265795188016435,239,0.01,crash
7902,5,0.0042628494986157355,640,0.01,crash
7903,12,0.00425990584332255,229,0.01,crash
7904,8,0.004256964220732253,105,0.01,crash
7905,20,0.004254024629441186,263,0.01,crash
7906,19,0.0042510870680466635,401,0.01,crash
7907,25,0.004248151535146966,984,0.01,crash
7908,8,0.004245218029341343,137,0.01,crash
7909,15,0.004242286549230011,313,0.01,crash
7910,11,0.004239357093414152,710,0.01,crash
7911,15,0.004236429660495917,241,0.01,crash
7912,25,0.004233504249078419,465,0.01,crash
7913,24,0.004230580857765738,1090,0.01,crash
7914,12,0.004227659485162916,216,0.01,crash
7915,4,0.004224740129875959,653,0.01,crash
7916,22,0.004221822790511837,344,0.01,crash
7917,7,0.004218907465678479,114,0.01,crash
7918,22,0.004215994153984779,346,0.01,crash
7919,6,0.004213082854040587,129,0.01,crash
7920,19,0.0042101735644567186,343,0.01,crash
7921,14,0.0042072662838449435,864,0.01,crash
7922,12,0.0042043610108179925,1180,0.01,timeout
7923,6,0.0042014577439895544,826,0.01,crash
7924,13,0.004198556481974275,277,0.01,crash
7925,12,0.0041956572233877555,373,0.01,crash
7926,17,0.004192759966846556,275,0.01,crash
7927,5,0.004189864710968189,124,0.01,crash
7928,6,0.004186971454371123,105,0.01,crash
7929,7,0.00418408019567478,88,0.01,crash
7930,5,0.004181190933499536,235,0.01,crash
7931,17,0.004178303666466719,535,0.01,crash
7932,27,0.004175418393198609,457,0.01,crash
7933,24,0.004172535112318439,558,0.01,crash
7934,9,0.0041696538224503905,142,0.01,crash
7935,26,0.004166774522219596,491,0.01,crash
7936,9,0.004163897210252138,145,0.01,crash
7937,10,0.004161021885175047,189,0.01,crash
7938,16,0.004158148545616301,232,0.01,crash
7939,5,0.004155277190204826,100,0.01,crash
7940,28,0.004152407817570495,731,0.01,crash
7941,14,0.004149540426344128,871,0.01,crash
7942,8,0.004146675015157488,91,0.01,crash
7943,3,0.004143811582643286,57,0.01,crash
7944,14,0.004140950127435174,394,0.01,crash
7945,19,0.004138090648167751,401,0.01,crash
7946,34,0.004135233143476555,650,0.01,crash
7947,24,0.004132377611998068,484,0.01,crash
7948,7,0.004129524052369714,307,0.01,crash
7949,13,0.004126672463229859,295,0.01,crash
7950,23,0.004123822843217805,736,0.01,crash
7951,25,0.004120975190973798,839,0.01,crash
7952,13,0.004118129505139022,1428,0.01,timeout
7953,13,0.004115285784355597,200,0.01,crash
7954,25,0.004112444027266584,435,0.01,crash
7955,18,0.004109604232515978,668,0.01,crash
7956,5,0.004106766398748712,1004,0.01,crash
7957,15,0.004103930524610656,240,0.01,crash
7958,8,0.004101096608748612,829,0.01,crash
7959,17,0.0040982646498103174,562,0.01,crash
7960,15,0.004095434646444446,245,0.01,crash
7961,7,0.004092606597300601,76,0.01,crash
7962,12,0.00408978050102932,187,0.01,crash
7963,3,0.0040869563562820725,402,0.01,crash
7964,12,0.0040841341617112595,1167,0.01,timeout
7965,4,0.004081313915970212,269,0.01,crash
7966,8,0.004078495617713189,218,0.01,crash
7967,2,0.004075679265595384,253,0.01,crash
7968,32,0.0040728648582729135,593,0.01,crash
7969,15,0.004070052394402825,855,0.01,crash
7970,28,0.004067241872643092,513,0.01,crash
7971,21,0.004064433291652617,444,0.01,crash
7972,12,0.004061626650091226,211,0.01,crash
7973,14,0.004058821946619671,212,0.01,crash
7974,39,0.004056019179899631,686,0.01,crash
7975,8,0.004053218348593705,757,0.01,crash
7976,4,0.004050419451365419,61,0.01,crash
7977,19,0.0040476224868792226,371,0.01,crash
7978,0,0.004044827453800483,41,0.01,crash
7979,10,0.004042034350795494,1111,0.01,timeout
7980,4,0.004039243176531467,707,0.01,crash
7981,15,0.004036453929676536,508,0.01,crash
7982,10,0.0040336666088997535,186,0.01,crash
7983,3,0.004030881212871091,1034,0.01,timeout
7984,14,0.004028097740261438,235,0.01,crash
7985,25,0.004025316189742603,372,0.01,crash
7986,18,0.004022536559987312,318,0.01,crash
7987,14,0.004019758849669206,558,0.01,crash
7988,9,0.004016983057462843,1137,0.01,timeout
7989,17,0.004014209182043696,574,0.01,crash
7990,19,0.004011437222088151,407,0.01,crash
7991,12,0.004008667176273512,200,0.01,crash
7992,0,0.004005899043277992,864,0.01,crash
7993,5,0.0040031328217807185,126,0.01,crash
7994,3,0.004000368510461733,43,0.01,crash
7995,17,0.003997606108001985,352,0.01,crash
7996,9,0.003994845613083337,757,0.01,crash
7997,16,0.0039920870243885615,333,0.01,crash
7998,5,0.003989330340601341,380,0.01,crash
7999,15,0.003986575560406265,244,0.01,crash
8000,20,0.003983822682488833,581,0.01,crash
8001,17,0.003981071705535453,286,0.01,crash
8002,24,0.003978322628233439,1050,0.01,crash
8003,3,0.00397557544927101,177,0.01,crash
8004,9,0.003972830167337293,127,0.01,crash
8005,5,0.003970086781122319,328,0.01,crash
8006,7,0.003967345289317026,432,0.01,crash
8007,11,0.003964605690613252,430,0.01,crash
8008,10,0.003961867983703741,397,0.01,crash
8009,3,0.003959132167282139,123,0.01,crash
8010,3,0.003956398240042995,221,0.01,crash
8011,4,0.0039536662006817574,451,0.01,crash
8012,11,0.003950936047894777,146,0.01,crash
8013,20,0.003948207780379305,301,0.01,crash
8014,21,0.003945481396833491,349,0.01,crash
8015,17,0.003942756895956385,1248,0.01,timeout
8016,1,0.003940034276447933,473,0.01,crash
8017,2,0.003937313537008982,209,0.01,crash
8018,12,0.003934594676341274,643,0.01,crash
8019,4,0.003931877693147448,1063,0.01,timeout
8020,21,0.003929162586131038,368,0.01,crash
8021,12,0.003926449353996475,227,0.01,crash
8022,18,0.0039237379954490835,390,0.01,crash
8023,20,0.003921028509195082,742,0.01,crash
8024,17,0.003918320893941583,393,0.01,crash
8025,21,0.003915615148396592,341,0.01,crash
8026,17,0.0039129112712690045,325,0.01,crash
8027,8,0.0039102092612686105,286,0.01,crash
8028,18,0.003907509117106089,262,0.01,crash
8029,14,0.0039048108374930097,372,0.01,crash
8030,9,0.003902114421141833,187,0.01,crash
8031,3,0.003899419866765907,581,0.01,crash
8032,16,0.0038967271730794696,248,0.01,crash
8033,25,0.003894036338797645,495,0.01,crash
8034,5,0.003891347362636446,320,0.01,crash
8035,24,0.0038886602433127714,433,0.01,crash
8036,7,0.0038859749795444065,1140,0.01,timeout
8037,3,0.003883291570050021,467,0.01,crash
8038,7,0.003880610013549171,103,0.01,crash
8039,0,0.003877930308762295,461,0.01,crash
8040,24,0.003875252454410717,1321,0.01,crash
8041,15,0.003872576449216642,303,0.01,crash
8042,19,0.0038699022919031593,282,0.01,crash
8043,3,0.003867229981194238,805,0.01,crash
8044,29,0.00386455951581473,555,0.01,crash
8045,22,0.003861890894490367,356,0.01,crash
8046,16,0.00385922411594776,1104,0.01,crash
8047,14,0.003856559178914401,256,0.01,crash
8048,19,0.003853896082118659,1085,0.01,crash
8049,11,0.0038512348242897825,962,0.01,crash
8050,16,0.0038485754041578963,317,0.01,crash
8051,16,0.003845917820454003,814,0.01,crash
8052,27,0.0038432620719099806,551,0.01,crash
8053,18,0.003840608157258584,427,0.01,crash
8054,1,0.003837956075233442,76,0.01,crash
8055,14,0.0038353058245690587,298,0.01,crash
8056,18,0.0038326574040008113,323,0.01,crash
8057,20,0.003830010812264951,370,0.01,crash
8058,17,0.0038273660480986015,1314,0.01,timeout
8059,10,0.0038247231102397582,170,0.01,crash
8060,21,0.0038220819974272885,535,0.01,crash
8061,8,0.00381944270840093,218,0.01,crash
8062,32,0.003816805241901291,751,0.01,crash
8063,9,0.0038141695966698494,138,0.01,crash
8064,0,0.0038115357714489525,1001,0.01,timeout
8065,17,0.003808903764981815,390,0.01,crash
8066,26,0.0038062735760125204,537,0.01,crash
8067,20,0.0038036452032860196,400,0.01,crash
8068,20,0.003801018645548129,613,0.01,crash
8069,15,0.0037983939015455324,287,0.01,crash
8070,23,0.0037957709700257784,413,0.01,crash
8071,33,0.0037931498497372805,636,0.01,crash
8072,34,0.0037905305394293166,718,0.01,crash
8073,15,0.003787913037852028,266,0.01,crash
8074,20,0.003785297343756419,522,0.01,crash
8075,22,0.003782683455894357,467,0.01,crash
8076,8,0.003780071373018571,1129,0.01,timeout
8077,13,0.0037774610938826514,235,0.01,crash
8078,2,0.003774852617241048,757,0.01,crash
8079,35,0.003772245941849073,706,0.01,crash
8080,30,0.0037696410664628966,678,0.01,crash
8081,14,0.0037670379898395476,753,0.01,crash
8082,27,0.003764436710736914,554,0.01,crash
8083,6,0.0037618372279137418,141,0.01,crash
8084,4,0.003759239540129633,60,0.01,crash
8085,17,0.003756643646145047,299,0.01,crash
8086,0,0.003754049544721298,19,0.01,crash
8087,7,0.003751457234620558,1010,0.01,crash
8088,2,0.0037488667146058506,1031,0.01,timeout
8089,1,0.003746277983441056,325,0.01,crash
8090,27,0.0037436910398909074,555,0.01,crash
8091,0,0.0037411058827209903,431,0.01,crash
8092,2,0.003738522510697743,571,0.01,crash
8093,19,0.003735940922588456,329,0.01,crash
8094,15,0.0037333611171612704,224,0.01,crash
8095,25,0.0037307830931851784,1010,0.01,crash
8096,11,0.003728206849430022,701,0.01,crash
8097,6,0.003725632384666493,100,0.01,crash
8098,22,0.003723059697666132,1257,0.01,crash
8099,7,0.0037204887872013272,98,0.01,crash
8100,23,0.0037179196520453154,429,0.01,crash
8101,0,0.0037153522909721803,9,0.01,crash
8102,9,0.003712786702756852,1113,0.01,timeout
8103,9,0.003710222886175106,1000,0.01,crash
8104,14,0.0037076608400035643,1066,0.01,crash
8105,6,0.003705100563019693,265,0.01,crash
8106,0,0.003702542054001803,76,0.01,crash
8107,30,0.003699985311729048,1746,0.01,crash
8108,15,0.0036974303349814257,252,0.01,crash
8109,16,0.003694877122539775,709,0.01,crash
8110,16,0.003692325673185777,765,0.01,crash
8111,10,0.003689775985701955,101,0.01,crash
8112,19,0.0036872280588716726,1037,0.01,crash
8113,13,0.003684681891479133,232,0.01,crash
8114,29,0.0036821374823093798,868,0.01,crash
8115,17,0.0036795948301482947,567,0.01,crash
8116,31,0.0036770539337825986,1768,0.01,crash
8117,27,0.0036745147919998496,547,0.01,crash
8118,44,0.0036719774035884434,996,0.01,crash
8119,18,0.0036694417673376117,384,0.01,crash
8120,19,0.003666907882037423,451,0.01,crash
8121,1,0.0036643757464787817,941,0.01,crash
8122,3,0.0036618453594534257,58,0.01,crash
8123,16,0.003659316719753929,359,0.01,crash
8124,16,0.0036567898261736977,296,0.01,crash
8125,15,0.003654264677506972,234,0.01,crash
8126,22,0.0036517412725488247,1784,0.01,crash
8127,11,0.0036492196100951606,133,0.01,crash
8128,14,0.0036466996889427156,1066,0.01,crash
8129,2,0.003644181507889057,53,0.01,crash
8130,32,0.0036416650657325822,1263,0.01,crash
8131,26,0.0036391503612725183,742,0.01,crash
8132,16,0.0036366373933089213,855,0.01,crash
8133,12,0.003634126160642677,187,0.01,crash
8134,23,0.003631616662075497,507,0.01,crash
8135,10,0.003629108896409923,505,0.01,crash
8136,24,0.003626602862449322,367,0.01,crash
8137,14,0.0036240985589978876,319,0.01,crash
8138,18,0.003621595984860639,379,0.01,crash
8139,12,0.003619095138843421,165,0.01,crash
8140,25,0.0036165960197529026,484,0.01,crash
8141,10,0.003614098626396577,1123,0.01,timeout
8142,29,0.003611602957582761,502,0.01,crash
8143,12,0.0036091090121205946,181,0.01,crash
8144,1,0.0036066167888200392,365,0.01,crash
8145,19,0.003604126286491879,441,0.01,crash
8146,23,0.003601637503947718,778,0.01,crash
8147,12,0.003599150439999983,2092,0.01,timeout
8148,16,0.003596665093461918,300,0.01,crash
8149,34,0.0035941814631475894,704,0.01,crash
8150,19,0.0035916995478718805,351,0.01,crash
8151,22,0.003589219346450494,374,0.01,crash
8152,15,0.00358674085769995,741,0.01,crash
8153,17,0.0035842640804375856,355,0.01,crash
8154,23,0.0035817890134815554,368,0.01,crash
8155,7,0.0035793156556508296,398,0.01,crash
8156,5,0.003576844005765194,75,0.01,crash
8157,0,0.0035743740626452488,219,0.01,crash
8158,15,0.003571905825112409,271,0.01,crash
8159,14,0.0035694392919889046,954,0.01,crash
8160,1,0.0035669744620977772,802,0.01,crash
8161,5,0.003564511334262882,675,0.01,crash
8162,6,0.003562049907308886,1080,0.01,timeout
8163,22,0.003559590180061268,1378,0.01,timeout
8164,35,0.003557132151346318,984,0.01,crash
8165,10,0.0035546758199911364,1068,0.01,crash
8166,34,0.0035522211848236338,587,0.01,crash
8167,8,0.0035497682446725292,175,0.01,crash
8168,11,0.0035473169983673515,233,0.01,crash
8169,20,0.003544867444738437,373,0.01,crash
8170,14,0.003542419582616931,241,0.01,crash
8171,23,0.0035399734108347842,441,0.01,crash
8172,7,0.0035375289282247547,445,0.01,crash
8173,19,0.003535086133620407,429,0.01,crash
8174,20,0.0035326450258561107,506,0.01,crash
8175,16,0.0035302056037670405,266,0.01,crash
8176,18,0.003527767866189175,508,0.01,crash
8177,12,0.0035253318119592967,177,0.01,crash
8178,17,0.003522897439914992,305,0.01,crash
8179,4,0.0035204647488946495,38,0.01,crash
8180,9,0.00351803373773746,181,0.01,crash
8181,16,0.003515604405283415,245,0.01,crash
8182,13,0.0035131767503733093,252,0.01,crash
8183,19,0.0035107507718487355,520,0.01,crash
8184,0,0.003508326468552088,10,0.01,crash
8185,4,0.00350590383932656,35,0.01,crash
8186,5,0.003503482883016143,101,0.01,crash
8187,22,0.0035010635984656273,449,0.01,crash
8188,12,0.003498645984520601,169,0.01,crash
8189,5,0.0034962300400274496,102,0.01,crash
8190,5,0.003493815763833354,74,0.01,crash
8191,6,0.003491403154786293,181,0.01,crash
8192,1,0.0034889922117350386,209,0.01,crash
8193,24,0.00348658293352916,1121,0.01,crash
8194,37,0.0034841753190190195,724,0.01,crash
8195,25,0.003481769367055774,524,0.01,crash
8196,21,0.0034793650764913726,465,0.01,crash
8197,8,0.0034769624461785586,377,0.01,crash
8198,12,0.003474561474970867,247,0.01,crash
8199,20,0.003472162161722624,1288,0.01,crash
8200,0,0.003469764505288947,444,0.01,crash
8201,9,0.0034673685045257447,135,0.01,crash
8202,20,0.003464974158289715,284,0.01,crash
8203,9,0.0034625814654383465,1129,0.01,timeout
8204,10,0.003460190424829915,325,0.01,crash
8205,18,0.003457801035323486,591,0.01,crash
8206,20,0.0034554132957789123,1385,0.01,timeout
8207,4,0.0034530272050568344,1121,0.01,timeout
8208,21,0.0034506427620186794,395,0.01,crash
8209,7,0.0034482599655266603,1095,0.01,timeout
8210,22,0.003445878814443776,1144,0.01,crash
8211,7,0.0034434993076338113,736,0.01,crash
8212,22,0.0034411214439613344,438,0.01,crash
8213,3,0.003438745222291698,231,0.01,crash
8214,8,0.0034363706414910385,123,0.01,crash
8215,30,0.003433997700426275,477,0.01,crash
8216,10,0.0034316263979651093,238,0.01,crash
8217,29,0.0034292567329760252,525,0.01,crash
8218,31,0.003426888704328288,961,0.01,crash
8219,21,0.0034245223108919426,396,0.01,crash
8220,19,0.0034221575515378153,397,0.01,crash
8221,35,0.0034197944251375123,683,0.01,crash
8222,24,0.003417432930563418,1405,0.01,timeout
8223,15,0.0034150730666886965,253,0.01,crash
8224,38,0.003412714832387289,653,0.01,crash
8225,10,0.003410358226533916,135,0.01,crash
8226,27,0.0034080032480040723,546,0.01,crash
8227,21,0.0034056498956740316,353,0.01,crash
8228,15,0.003403298168420843,1565,0.01,timeout
8229,2,0.0034009480651223307,34,0.01,crash
8230,3,0.0033985995846570935,22,0.01,crash
8231,24,0.0033962527259045056,416,0.01,crash
8232,23,0.003393907487744714,380,0.01,crash
8233,23,0.003391563869058639,442,0.01,crash
8234,13,0.003389221868727975,1358,0.01,crash
8235,17,0.003386881485635187,328,0.01,crash
8236,27,0.0033845427186635127,999,0.01,crash
8237,16,0.0033822055666969607,247,0.01,crash
8238,13,0.00337987002862031,241,0.01,crash
8239,8,0.0033775361033191106,334,0.01,crash
8240,21,0.0033752037896796804,341,0.01,crash
8241,23,0.003372873086589108,403,0.01,crash
8242,18,0.00337054399293525,911,0.01,crash
8243,8,0.00336821650760673,143,0.01,crash
8244,10,0.0033658906294929403,209,0.01,crash
8245,12,0.0033635663574840395,194,0.01,crash
8246,7,0.003361243690470953,166,0.01,crash
8247,31,0.0033589226273453717,738,0.01,crash
8248,16,0.003356603166999752,291,0.01,crash
8249,22,0.003354285308327315,588,0.01,crash
8250,15,0.003351969050222046,1280,0.01,timeout
8251,11,0.003349654391578694,148,0.01,crash
8252,4,0.003347341331292772,1048,0.01,timeout
8253,14,0.0033450298682605544,271,0.01,crash
8254,16,0.0033427200013790787,397,0.01,crash
8255,8,0.0033404117295461437,1779,0.01,crash
8256,26,0.0033381050516603098,407,0.01,crash
8257,15,0.003335799966620897,297,0.01,crash
8258,1,0.003333496473327986,28,0.01,crash
8259,30,0.003331194570682417,431,0.01,crash
8260,24,0.0033288942575857893,572,0.01,crash
8261,5,0.0033265955329404603,114,0.01,crash
8262,1,0.003324298395649546,11,0.01,crash
8263,23,0.003322002844616919,513,0.01,crash
8264,6,0.0033197088787472098,66,0.01,crash
8265,22,0.003317416496945804,514,0.01,crash
8266,28,0.0033151256981188443,470,0.01,crash
8267,38,0.0033128364811732284,706,0.01,crash
8268,8,0.0033105488450166087,1088,0.01,timeout
8269,18,0.0033082627885573914,398,0.01,crash
8270,31,0.0033059783107047378,678,0.01,crash
8271,6,0.003303695410368561,195,0.01,crash
8272,33,0.0033014140864595274,723,0.01,crash
8273,11,0.003299134337889056,144,0.01,crash
8274,9,0.0032968561635693177,322,0.01,crash
8275,10,0.0032945795624132338,412,0.01,crash
8276,10,0.003292304533334476,171,0.01,crash
8277,6,0.003290031075247468,86,0.01,crash
8278,37,0.003287759187067381,813,0.01,crash
8279,18,0.003285488867710136,309,0.01,crash
8280,31,0.0032832201160924034,669,0.01,crash
8281,20,0.003280952931131601,345,0.01,crash
8282,25,0.0032786873117458936,775,0.01,crash
8283,20,0.0032764232568541943,433,0.01,crash
8284,17,0.0032741607653761617,493,0.01,crash
8285,10,0.003271899836232201,198,0.01,crash
8286,19,0.003269640468343463,317,0.01,crash
8287,16,0.0032673826606318427,1308,0.01,timeout
8288,29,0.0032651264120199803,573,0.01,crash
8289,25,0.00326287172143126,459,0.01,crash
8290,14,0.0032606185877898084,223,0.01,crash
8291,19,0.0032583670100204964,383,0.01,crash
8292,15,0.003256116987048937,308,0.01,crash
8293,12,0.003253868517801484,279,0.01,crash
8294,30,0.003251621601205234,1198,0.01,crash
8295,20,0.003249376236188024,606,0.01,crash
8296,16,0.003247132421678431,460,0.01,crash
8297,2,0.0032448901566057725,22,0.01,crash
8298,20,0.0032426494399001044,412,0.01,crash
8299,28,0.0032404102704922224,517,0.01,crash
8300,27,0.00323817264731366,940,0.01,crash
8301,18,0.0032359365692966884,271,0.01,crash
8302,14,0.003233702035374317,306,0.01,crash
8303,19,0.003231469044480291,1682,0.01,timeout
8304,4,0.0032292375955490916,1072,0.01,timeout
8305,11,0.0032270076875159375,228,0.01,crash
8306,3,0.003224779319316781,520,0.01,crash
